,product_code,count_of_sizes,colors
1278,CI2952-004,23,"['White/White/Metallic Silver', 'Black/Red Orbit/Bright Crimson/White', 'Anthracite/Dark Grey/Valerian Blue/Metallic Cool Grey', 'Black/Black/Metallic Silver', 'White/White/White/Metallic Gold']"
1279,FB2394-001,15,['Black/Deep Royal/White/White']
1280,AJ8119-002,17,"['Black/Anthracite/Light Lemon Twist/Fierce Pink', 'White/Racer Blue/Lime Blast/White']"
1281,487754-100,2,['White/Phantom/Dark Grey/Black']
1282,DZ7738-700,6,['University Gold/Classic Green/White/Black']
1283,DX5639-002,10,['Black/Light Smoke Grey/Atom Red']
1284,FJ1581-160,5,"['White/Pure Platinum/College Navy', 'White/Pure Platinum/Brilliant Orange', 'White/Pure Platinum/Fir', 'White/Pure Platinum/Team Crimson']"
1285,DB4109-001,2,['Black/Bucktan/Gum Yellow/Black']
1286,FB8881-200,17,['Neutral Olive/Black/Dark Russet/Neutral Olive']
1287,CV0586-616,6,"['Game Royal/University Blue/Summit White/White', 'White/Pure Platinum/Black', 'University Red/Bright Crimson/Summit White/White', 'Black/Iron Grey/White']"
1288,DC5221-041,3,"['Photon Dust/Volt/Emerald Rise/Black', 'Phantom/White/Bright Crimson/Obsidian', 'White/Photo Blue/Black', 'Black/Photo Blue/White', 'White/Grey Fog/Dynamic Turquoise/Black']"
1289,FZ3592-259,20,['Cacao Wow/Coconut Milk/Vintage Green/Sail']
1290,FQ9395-600,16,['Hot Punch/Track Red/Coral Chalk/Black']
1291,DZ5986-100,17,['White/Team Royal/Wolf Grey']
1292,FD1167-600,9,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream']"
1293,FV6147-001,23,['Football Grey/White/Luminous Green/Black']
1294,AR3762-001,5,['Black/White/Gym Red']
1295,,0,[None]
1296,DR2018-001,2,['Black/Black/White']
1297,FN7481-100,17,['White/Pure Platinum/Metallic Gold']
1298,CT0550-470,2,"['Opti Yellow/Gum Light Brown/Black', 'Guava Ice/Guava Ice/Midnight Navy/White', 'Blackened Blue/Volt/Black/White']"
1299,FD8701-001,2,['Black/Lilac Ice/Hydrogen Blue/Orange Chalk']
1300,DR0290-001,0,['Light Smoke Grey/Comet Blue/Summit White/Anthracite']
1301,DM0822-101,14,"['Light Orewood Brown/Dark Stucco/Light Carbon/Black', 'Black/Deep Jungle/Purple Ink/Night Maroon', 'White/Vivid Sulfur/Khaki/Black', 'Black/White']"
1302,CZ5914-100,2,"['Black/Dark Smoke Grey/Light Smoke Grey/White', 'White/Wolf Grey/Pure Platinum/Black']"
1303,DV9956-006,0,['Black/Fir/Cement Grey/Fire Red']
1304,DM3493-606,19,"['Black/Black/Gum Light Brown/White', 'Black/Black/White', 'University Red/Black/White/White', 'Summit White/Summit White/Sanddrift/Action Grape']"
1305,,0,[None]
1306,FB9152-100,16,['White/Challenge Red/Photon Dust/Obsidian']
1307,FN4442-001,17,"['Black/University Red/White', 'Black Forest/Del Sol/White']"
1308,DH3396-001,16,"['Picante Red/Laser Orange/Opti Yellow/Bright Cactus', 'Black/Anthracite/Volt/White']"
1309,685134-400,17,"['Racer Blue/Safety Orange/Black/White', 'Anthracite/Black/Light Lemon Twist/Fierce Pink']"
1310,DN1772-108,2,"['Light Orewood Brown/Black/Barely Green/Light Menta', 'White/Black/Total Orange']"
1311,DM2424-330,4,['Ocean Cube/Off Noir/Light Smoke Grey/Ocean Cube']
1312,FD7039-600,7,"['University Red/White', 'White/Metallic Gold/Flat Silver/Metallic Silver', 'White/Gum Yellow/Metallic Gold/Pink']"
1313,DJ5622-300,7,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome']"
1314,FN4182-001,16,"['Black/University Red/White/Metallic Silver', 'University Gold/University Gold/White/Game Royal']"
1315,FZ3507-100,9,['White/Sonic Yellow/Total Orange']
1316,DD0518-001,0,"['Black/Team Crimson/University Gold/Anthracite', 'Black/New Orchid/University Orange/Anthracite', 'Black/Pro Green/White/Anthracite', 'Black/College Navy/University Gold/Anthracite']"
1317,FB8902-100,17,['White/Light Silver/Malachite/Deep Royal Blue']
1318,DZ3522-001,0,"['Photon Dust/Light Iron Ore/Sail/Photon Dust', 'Phantom/Khaki/Baroque Brown/Light Bone', 'Flat Pewter/Black/Obsidian/White']"
1319,,0,[None]
1320,CK9388-001,0,['Black/Anthracite/Metallic Silver']
1321,,0,[None]
1322,DZ5980-100,11,['White/Bright Ceramic/Wolf Grey']
1323,DH2482-101,5,['White/Black/Black']
1324,DQ7605-200,1,['Grain/Fossil Rose/Fuel Orange/Bicoastal']
1325,DV2139-100,17,"['Sail/White/Light Bone/Black', 'Black/Team Orange/Electric Green/White', 'White/Flash Crimson/Baltic Blue/Black', 'Black/White', 'True White/Black/Pure Platinum/White']"
1326,DJ7552-002,12,"['Black/Sail/Volt', 'Black/Gym Red/University Red']"
1327,DZ5977-100,17,['White/University Red/Black']
1328,DD0549-002,10,['Black/Bright Ceramic/White']
1329,DJ7381-001,17,"['University Red/Midnight Navy/Blue Joy/Sea Glass', 'Racer Blue/Sundial/High Voltage/White', 'Black/Dark Smoke Grey/White']"
1330,,0,[None]
1331,CU4826-101,3,"['Light Orewood Brown/Sanddrift/White/Black', 'Black/Black/Bright Crimson/White', 'White/Bright Crimson/Black', 'White/Black/University Red']"
1332,FN0310-100,24,"['White/White/Metallic Vivid Gold', 'White/White/Black']"
1333,DC7501-300,11,['Jade Horizon/Light Silver/Anthracite/Desert Sand']
1334,FV6911-300,16,['Fir/White/University Gold/Midnight Navy']
1335,DZ7742-600,3,['University Red/Wolf Grey/White/Black']
1336,FB7815-100,2,"['University Red/Black/Clear/White', 'White/Black/Varsity Red', 'Black/Black/Clear/White']"
1337,FD8356-100,0,['White/Phantom/Total Orange/Black']
1338,DJ4473-170,23,['White/Summit White/Gum Light Brown/Metallic Gold']
1339,,0,[None]
1340,CN2269-003,5,['Black/Medium Olive/Enigma Stone']
1341,FD2291-001,17,"['Black/Anthracite', 'College Navy/Gridiron/White/Platinum Tint', 'College Navy/Mineral Teal/Geode Teal/Black', 'White/Wolf Grey/Black/Volt', 'Black/Anthracite/White', 'Ashen Slate/Football Grey/Star Blue/Black']"
1342,DZ5949-100,16,['White/Black/Night Silver/Team Scarlet']
1343,CU1724-960,24,['Multi-Color/Multi-Color']
1344,DV4342-100,0,"['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']"
1345,DZ1725-300,10,['Lime Blast/Indigo Force/Noise Aqua']
1346,DV2020-001,16,['Black/White']
1347,FD6691-001,17,['Black/Metallic Silver/Deep Jungle/Metallic Silver']
1348,DV4344-040,19,['Black/Hyper Royal/Chrome']
1349,DX6779-100,5,"['Safety Orange/Citron Tint/Citron Tint', 'Summit White/Pure Platinum/Indigo Storm', 'Summit White/Summit White/Pure Platinum']"
1350,DV2619-100,0,['Summit White/Safety Orange/Lemon Wash/Black']
1351,DD0503-002,5,['Black/College Navy/White']
1352,DZ6001-100,6,['White/College Navy/Amarillo']
1353,FD5113-600,19,"['Midnight Navy/Football Grey/Anthracite/Black', 'Summit White/Pure Platinum/Summit White/University Red', 'University Red/University Gold/Summit White/Midnight Navy']"
1354,DC8892-001,1,"['Black/Gunsmoke/Black', 'Rugged Orange/Armory Navy/Summit White/Rugged Orange']"
1355,FD6693-001,16,['Black/Deep Jungle/Clear Jade Ii/Multi-Color']
1356,DZ7744-001,8,['Pewter Grey/Team Crimson/White/Black']
1357,FD6853-001,23,['Iron Grey/Black/Dark Smoke Grey/White']
1358,DV7896-600,12,"['Skylight/Skylight/White/University Red', 'Black/Black/White/White', 'Hot Punch/Hot Punch/Hot Punch/White', 'Game Royal/Game Royal/Game Royal/White', 'University Red/University Red/University Red/White', 'Summit White/Tour Yellow/Lucky Green/Black', 'Black/Black/Summit White/White', 'Enamel Green/Enamel Green/White/White', 'White/Summit White/Hyper Pink/Black']"
1359,DM9132-001,16,"['White/Smoke Grey/Cobalt Pulse', 'Black/White/Cobalt Pulse']"
1360,DV7192-001,3,"['Phantom/Phantom/Black/Light Bone', 'Earth/Black/Earth/Phantom']"
1361,DZ7746-001,6,['Wolf Grey/College Navy/White/Black']
1362,553558-161,8,"['White/Varsity Red/White/Black', 'Black/Black/Black', 'White/White/White', 'White/White/Black', 'Palomino/White/Wild Berry']"
1363,,0,[None]
1364,HF5258-102,18,"['White/Cool Grey/Black', 'White/Black/Sail/Metallic Gold', 'White/Black/Sail/Game Royal', 'Black/Black/Anthracite/White', 'White/Sail/Black/Clover', 'Cacao Wow/Black/University Red/Sanddrift']"
1365,DD0505-002,9,['Black/College Navy/University Red']
1366,FN2152-001,17,['Light Smoke Grey/White/Signal Blue/Black']
1367,FB8942-133,22,['Sail/Pearl White/Sesame/Dark Beetroot']
1368,FD1168-600,18,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Guava Ice/Black', 'Metallic Silver/Black/Volt/Volt', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
1369,DV7186-301,16,"['Sequoia/Light Orewood Brown', 'Amber Brown/Phantom']"
1370,FB2664-600,17,['Hot Punch/Volt/White/Racer Blue']
1371,DO6676-200,1,['Light Cognac/Pink Glaze/Coconut Milk/Coconut Milk']
1372,DX5645-002,10,['Black/Sport Royal/Varsity Maize']
1373,DD0555-002,10,['Black/College Navy/University Gold']
1374,DZ6002-100,15,['White/Deep Cardinal/Black']
1375,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1376,CW6539-301,16,"['Sea Glass/White', 'Alligator/Alligator/White', 'Dark Beetroot/Dark Beetroot/Black/Sail']"
1377,DA5457-001,16,"['Metallic Silver/White/Light Smoke Grey/Black', 'White/Pure Platinum/Metallic Silver', 'Black/Anthracite/White', 'Volt/Mica Green/Opti Yellow/Black', 'University Red/Anthracite/Summit White/White', 'Game Royal/Anthracite/Summit White/White', 'Black/Dark Smoke Grey/Iron Grey/White', 'White/Pure Platinum/Metallic Silver']"
1378,DX7992-700,15,"['White/Total Orange/Laser Orange/Black', 'Black/Dark Smoke Grey/White/Metallic Silver', 'Volt/Black/Hyper Pink/White']"
1379,DZ2554-001,7,"['Summit White/Stadium Green/Coconut Milk/Black', 'Black/Light Silver/University Red/Coconut Milk']"
1380,342964-042,12,"['Black/Wolf Grey/White/Metallic Gold', 'Black/Game Royal/White']"
1381,FV3928-101,12,"['Black/White/Varsity Red', 'White/Black/Light Silver/University Blue']"
1382,CN9675-015,13,['Black/Volt/Black']
1383,DA0701-002,8,['Light Smoke Grey/Dark Grey/White/Iron Grey']
1384,DO5047-407,8,"['True Blue/Sail/Topaz Gold', 'Bleached Aqua/White']"
1385,DX1156-101,17,['White/University Gold/White']
1386,DH0606-002,2,['Black/Smoke Grey/University Red']
1387,BQ3378-100,15,['White/Cool Grey/Black/White']
1388,DD9483-040,19,['Black/Hyper Royal/Chrome']
1389,DX7435-007,3,['Phantom/Topaz Gold/Summit White/Gridiron']
1390,AH8050-107,17,"['Khaki/White/Black', 'Night Maroon/White/Cedar/Black', 'Medium Olive/Oil Green/Metallic Silver/White', 'White/Hot Punch/Black', 'White/Midnight Navy/Psychic Blue/Chile Red', 'White/White/Black', 'White/Persian Violet/Dark Grey/White', 'Black/Black/Black', 'Thunder Grey/Desert Sand/Total Orange/Black', 'Black/White/Solar Red/Anthracite']"
1391,DH1270-100,1,['White/Medium Blue/Siren Red/Black']
1392,,0,[None]
1393,DZ4558-100,2,['White/Fuchsia Dream/Sundial/Black']
1394,DH9522-003,17,"['Grey Fog/Light Smoke Grey/White/White', 'Black/Orange/Clear/White', 'Black/Off Noir/Anthracite/Black', 'White/Summit White/White/Black']"
1395,849559-100,17,"['White/Pure Platinum/Black', 'Cool Grey/Pure Platinum/Black', 'Pure Platinum/White/Off White/Wolf Grey', 'Black/Black/Black', 'Black/Anthracite/White']"
1396,DV1407-100,2,['White/Light Silver/Fuchsia Dream/Clear Jade']
1397,DV2621-200,1,['Hemp/Ale Brown/White/Stadium Green']
1398,DV3907-900,15,['Multi-Color/Multi-Color/Multi-Color']
1399,,0,[None]
1400,DD0507-002,10,['Black/Team Crimson/White']
1401,,0,[None]
1402,DZ5992-100,14,['White/Night Silver/Night Maroon']
1403,FB8891-001,7,"['Black/Bronzine/Blue Tint/Medium Ash', 'Phantom/Neutral Olive/Dark Russet/Black']"
1404,,0,[None]
1405,FN3414-100,5,['Summit White/Hemp/Light Orewood Brown/Black']
1406,FB2390-900,26,['Multi-Color/Multi-Color']
1407,FV6148-001,17,['Football Grey/White/Luminous Green/Black']
1408,DX2117-001,21,['Black/Black/Black']
1409,DD0534-002,10,['Black/University Red/Pewter Grey']
1410,FN0112-600,15,['Gym Red/Court Purple/Deep Maroon/White']
1411,DJ3130-002,7,['Black/Black/Phantom']
1412,A04955C-101,2,['Ivory']
1413,DM8449-001,1,"['White/Pure Platinum/Wolf Grey/Black', 'Anthracite/White/Cool Grey/Black']"
1414,DD5016-300,0,"['Black/Black', 'Cargo Khaki/Cargo Khaki']"
1415,DD9476-040,14,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Black/Hyper Royal/Chrome']"
1416,DA8026-100,6,"['Cool Grey/Sail/University Red/Black', 'Sail/White/Gum Light Brown/Black', 'Phantom/Mantra Orange/White/Black']"
1417,DH7561-107,1,['White/Light Menta/White']
1418,DX3576-001,4,['Light Bone/Khaki/Velvet Brown/Summit White']
1419,DZ7741-001,4,['Pewter Grey/University Red/White/Black']
1420,FD0734-442,4,['Blue Chill/White/Blue Chill']
1421,FJ9532-101,17,"['Saturn Gold/Light Bone/Phantom/Iron Grey', 'White/Black/White', 'Monarch/Light Bone/Sail/Black', 'Cacao Wow/Bronzine/Black', 'Light Orewood Brown/Geode Teal/Khaki/Black', 'White/Summit White/Photon Dust/White']"
1422,CV0400-400,21,"['Hyper Pink/Laser Orange/Black', 'Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Safety Orange/Lime Blast/White', 'Gym Red/Black/Night Maroon/White']"
1423,DR9926-700,2,['Volt/Mint Foam/Vachetta Tan/Cave Purple']
1424,DX8554-001,5,['Black/Gorge Green/White/Team Orange']
1425,DZ0482-001,3,['Anthracite/Black/Kumquat/Honeydew']
1426,FD0789-600,4,['Pearl Pink/Baroque Brown/Picante Red/Baroque Brown']
1427,,0,[None]
1428,CT0079-400,21,"['White/Laser Orange/Hyper Pink/Black', 'Anthracite/Black/Fierce Pink', 'Racer Blue/Safety Orange/White', 'Mint Foam/Volt/Cave Purple']"
1429,322992-131,12,['White/Black/Lucky Green']
1430,DV0797-100,15,['Summit White/Phantom/Mica Green/White']
1431,,0,[None]
1432,942836-003,17,"['White/Black', 'Black/White', 'Cargo Khaki/Sequoia/Black', 'Wolf Grey/White/Volt/White', 'Black/Anthracite']"
1433,DA1174-705,1,['Barely Volt/Summit White/Volt']
1434,FQ8784-100,17,['White/White/Black/Black']
1435,DZ2672-101,7,['Summit White/Summit White/Summit White/Light Bone']
1436,DV7231-001,4,['Phantom/Light Bone/Black/Phantom']
1437,DM0033-001,2,"['White/White/White/White', 'Black/Black/Black/Black', 'Summit White/Pure Platinum/Wolf Grey/Red Clay', 'Phantom/Olive Aura/Canyon Purple/Vivid Green']"
1438,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1439,,0,[None]
1440,DV0790-001,6,['Photon Dust/Black/Game Royal/Photon Dust']
1441,DC8793-401,14,['Obsidian/Matte Olive/Citron Tint/Siren Red']
1442,FV5914-010,1,['Black/Tour Yellow/University Red/White']
1443,CW4440-011,19,"['Sail/Hyper Pink/Laser Blue/White', 'White/Pure Platinum/Wolf Grey/White', 'Black/Light Smoke Grey/Dark Smoke Grey/Black']"
1444,DA3130-241,1,['Fossil/White/Metallic Gold/Midnight Navy']
1445,DD0538-002,10,['Black/Apple Green/Yellow Strike']
1446,DH0649-600,1,"['Habanero Red/Total Orange/Laser Blue/Black', 'Black/Anthracite/Wolf Grey/Pure Platinum']"
1447,CZ8482-054,3,"['Football Grey/Light Marine/Rush Orange/Blackened Blue', 'Barely Volt/Summit White/Volt', 'White/Baltic Blue/Pink Blast/Black', 'Black/Summit White/Light Photo Blue/Dark Smoke Grey']"
1448,CU9978-101,1,"['Black/Anthracite/Cool Grey/White', 'Iron Grey/Black/Infrared 23/White', 'White/Black']"
1449,,0,[None]
1450,DV4341-300,10,"['Light Dew/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Black/Hyper Royal/Chrome']"
1451,DZ5991-100,19,['White/Black/Team Crimson']
1452,FQ8825-100,11,['White/Game Royal/Midnight Navy/Football Grey']
1453,DR9513-400,0,['Blue Jay/Yellow Ochre/White/Sail']
1454,DJ4888-100,14,['White/Black/University Red/White']
1455,FD0089-101,24,"['White/White/Black', 'White/White/Metallic Vivid Gold']"
1456,DQ6453-400,1,['Ocean Bliss/Black/Ocean Bliss']
1457,FN6743-900,17,['Multi-Color/Multi-Color/Multi-Color']
1458,CT2904-002,5,['Black/Dark Grey/Black']
1459,DJ6080-800,16,['Rush Orange/Dark Smoke Grey/Pure Platinum/Dutch Blue']
1460,DD0506-002,10,['Black/Team Crimson/White']
1461,,0,[None]
1462,FJ0698-100,14,['White/Black/Soft Grey/Slate Blue']
1463,DH9638-600,19,['Bright Crimson/White/University Red/Black']
1464,FD5088-200,2,['Medium Brown/Mushroom/Muslin/Mint Foam']
1465,DV1237-601,16,"['Pale Ivory/Sail/Jade Ice/Bright Mandarin', 'Light Armory Blue/Platinum Tint/Star Blue/Green Strike', 'Black/Anthracite/White/Black', 'University Red/Midnight Navy/Blue Joy/Rugged Orange']"
1466,DC3727-200,1,['Bronze Eclipse/Redstone/Total Orange/Black']
1467,FD1160-600,18,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Bright Crimson/Black/Black/White']"
1468,DZ5945-100,20,['White/University Red/College Navy']
1469,HF0004-900,26,['Multi-Color/Multi-Color']
1470,CU6312-100,13,['White/University Red/Pine Green/White']
1471,FN6835-010,11,['Black/White/Metallic Gold']
1472,FB2390-900,26,['Multi-Color/Multi-Color']
1473,DZ5955-100,16,['White/Blue Glow/Pimento']
1474,DV6799-007,19,['Phantom/Midwest Gold/Electric Algae/Gridiron']
1475,DV9193-001,1,['Black/Volt/Mint Foam/Cave Purple']
1476,,0,[None]
1477,DZ5355-126,1,['Sanddrift/Lemon Wash/Dark Smoke Grey/University Red']
1478,454350-700,10,"['Haystack/Velvet Brown/Haystack', 'Black/Black/Black']"
1479,CZ9907-200,10,"['Black/White', 'Pearl White/Vivid Sky']"
1480,,0,[None]
1481,DZ5978-100,15,['White/Purple Comet/Flat Pewter']
1482,DX4980-001,1,['Phantom/White/Elemental Gold/Phantom']
1483,DD6958-001,4,['Black/Midnight Fog/Midas Gold/Bordeaux']
1484,DV7898-001,3,"['Black/Black/White/Anthracite', 'Night Maroon/Night Maroon/White/Rosewood']"
1485,FB9120-160,1,['White/Phantom/Laser Orange/Light Crimson']
1486,,0,[None]
1487,FB2239-002,26,"['Black/Volt/White', 'Ashen Slate/Diffused Blue/University Blue/White', 'Sail/Bicoastal/Campfire Orange/Safety Orange', 'Black/University Red/Lime Blast/White', 'White/Light Smoke Grey/Black', 'Black/Field Purple/University Gold']"
1488,DZ6005-100,16,['White/University Gold/College Navy']
1489,DC3637-160,5,['White/Black/Grey Fog/Bright Crimson']
1490,CZ1929-200,3,['Shimmer/Desert Sand/Pale Ivory/Sail']
1491,537732-004,0,['Black/Dark Grey/White']
1492,FN3720-900,18,['Coyote/Coyote']
1493,FJ8893-900,22,['Multi-Color/Multi-Color']
1494,DZ5968-100,13,['White/College Navy/Valor Blue']
1495,,0,[None]
1496,FD0278-001,5,"['Black/Sail/Baltic Blue', 'White/White/Sail/Black']"
1497,DQ7684-101,3,"['White/Black/White/Stadium Green', 'White/Summit White/University Red/Light Photo Blue']"
1498,CI1172-601,17,['Team Red/White/Black/White']
1499,DZ6004-100,14,['White/Varsity Red/Yellow Ochre']
1500,DQ4128-155,5,['White/Purple Smoke/University Blue/Cave Purple']
1501,DZ2615-001,17,['Black/Anthracite/Smoke Grey/White']
1502,FV6079-001,24,['Black/Coconut Milk/University Red/Tour Yellow']
1503,FJ4022-025,1,['Photon Dust/Sail/Safety Orange/Dark Smoke Grey']
1504,DD0532-002,10,['Black/Pro Green/White']
1505,806561-400,14,['Racer Blue/Lime Blast/Safety Orange/White']
1506,DZ3324-003,11,"['Medium Grey/Gunsmoke/White', 'Black/Anthracite/Green Strike']"
1507,FB7076-100,13,['Coconut Milk/Gum Light Brown/Sesame/Volt']
1508,DZ3674-100,18,['White/White/White']
1509,FB8900-001,17,"['Summit White/Industrial Blue/Phantom/Cool Grey', 'Phantom/Cargo Khaki/Light Bone/Black']"
1510,CW6999-600,12,['University Red/Black/University Red']
1511,DV0794-001,1,['Black/Black/Anthracite/Sail']
1512,FQ6474-100,0,['White/Sail/University Blue']
1513,DX5575-700,3,"['Yellow Ochre/Yellow Ochre', 'Team Gold/Team Gold', 'Black/Black']"
1514,685131-004,13,"['Anthracite/Black/Light Lemon Twist/Fierce Pink', 'Racer Blue/Safety Orange/Black/White']"
1515,FD7039-101,9,"['Chocolate/White', 'White/Gum Yellow/Forest Green']"
1516,DX1978-101,17,['White/Safety Orange/Vivid Grape/Deep Jungle']
1517,FJ6245-002,12,['Black/Light Smoke Grey/Black/Light Smoke Grey']
1518,DO7432-900,17,['Multi-Color/Multi-Color/Multi-Color']
1519,322992-067,18,"['Black/White/University Red', 'White/White/Cool Grey', 'Black/White/Gym Red']"
1520,DV0833-600,17,['Mystic Red/Mystic Red/White/Cargo Khaki']
1521,DZ5956-100,17,['White/Old Royal/Flat Pewter']
1522,DJ6229-200,1,['Velvet Brown/Noble Green/Light Bone/Velvet Brown']
1523,FB9761-300,14,['Oil Green/Lemon Chiffon/Sequoia/Bright Cactus']
1524,DZ4839-001,4,['Light Iron Ore/Summit White/Black/University Red']
1525,FB8915-400,6,"['Coral Stardust/Oxen Brown/Sail/Bright Coral', 'Baltic Blue/Gridiron/Sail/Sesame']"
1526,DV3050-300,4,['Mineral Slate/Lemon Wash/Khaki/Deep Royal Blue']
1527,DZ5951-100,12,['White/Desert Orange/Anthracite']
1528,CU3517-014,1,['Particle Grey/White/Black']
1529,HF0004-900,26,['Multi-Color/Multi-Color']
1530,FQ7724-106,13,['White/Football Grey/University Red/Hyper Violet']
1531,DV6800-110,14,"['Black/Cool Grey/White', 'White/Pure Platinum/Black', 'Iron Grey/Sea Glass/Luminous Green/Light Silver', 'Black/Smoke Grey/White', 'White/Black']"
1532,DC6083-200,4,['Ridgerock/Turbo Green/Saturn Gold/Black']
1533,DD0525-002,10,['Black/University Red/White']
1534,FJ4923-008,4,"['Black/Cardinal Red/White/Vivid Orange', 'Magic Ember/White/Black/Sundial', 'Black/White/Sail/Taxi', 'Black/Sesame/Fire Red/Multi-Color']"
1535,FB9619-001,17,['Phantom/Cargo Khaki/Black/Rugged Orange']
1536,CZ5911-100,7,"['White/Wolf Grey/Pure Platinum/Black', 'Black/Dark Smoke Grey/Light Smoke Grey/White']"
