,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
1233,Jordan Retro 6 G,https://www.nike.com/t/jordan-retro-6-g-mens-golf-shoes-t9bR21/DV1376-101,3,230.0,230,Men,Nike,CV0584-010
1234,Nike Alpha Menace 3 Shark,https://www.nike.com/t/alpha-menace-3-shark-mens-football-cleats-wide-47pNpF/CV0584-010,1,38.97,45,Men,Nike,DD0552-002
1235,Nike Offcourt (UNC),https://www.nike.com/t/offcourt-unc-slide-K95QZH/DD0552-002,1,28.97,40,Men,Nike,DX5209-002
1236,UCLA,https://www.nike.com/t/uclaoffcourt-slides-fMXgJw/DX5209-002,1,28.97,40,Men,Nike,FQ2140-100
1237,Nike Pegasus 40 (Colorado),https://www.nike.com/t/pegasus-40-colorado-mens-road-running-shoes-vwxxkm/FQ2140-100,1,140.0,140,Men,Nike,AQ1202-900
1238,"Nike SFB Field 2 8"" Leather",https://www.nike.com/t/sfb-field-2-8-leather-tactical-boots-HdQlt9/AQ1202-900,1,144.97,175,Men,Nike,FQ7223-905
1239,Nike Cortez Platform Unlocked By You,https://www.nike.com/u/custom-cortez-platform-unlocked-by-you-10001611/4868453426,5,130.0,130,Men,Nike,CW2289-001
1240,Nike Air Force 1 Mid '07,https://www.nike.com/t/air-force-1-mid-07-mens-shoes-S1QClz/CW2289-001,2,125.0,125,Men,Nike,FN6830-001
1241,Nike Terminator Low,https://www.nike.com/t/terminator-low-shoes-nMRL7V/FN6830-001,6,120.0,120,Men,Nike,FB5058-900
1242,Nike Pegasus Trail 4 By You,https://www.nike.com/u/custom-pegasus-trail-4-by-you-10001754/9570688085,7,170.0,170,Men,Nike,DZ5947-100
1243,Nike Pegasus 40 (Norfolk State),https://www.nike.com/t/pegasus-40-norfolk-state-mens-road-running-shoes-tLZ37C/DZ5947-100,1,98.97,140,Men,Nike,DH7505-001
1244,Nike SB Force 58 Premium,https://www.nike.com/t/sb-force-58-premium-skate-shoes-qp1TSM/DH7505-001,3,85.0,85,Men,Nike,DM8968-601
1245,Nike Zoom Fly 5,https://www.nike.com/t/zoom-fly-5-mens-road-running-shoes-jGsdSl/DM8968-601,6,170.0,170,Men,Nike,DR2741-400
1246,Nike Ja Fly 4,https://www.nike.com/t/ja-fly-4-track-and-field-sprinting-spikes-hcvHZn/DR2741-400,2,120.0,120,Men,Nike,FJ0685-010
1247,Nike Court Vision Low Next Nature,https://www.nike.com/t/court-vision-low-next-nature-mens-shoes-M967RF/FJ0685-010,8,80.0,80,Men,Nike,DH4120-101
1248,Air Jordan 12 Low,https://www.nike.com/t/air-jordan-12-low-golf-shoes-0fSmzT/DH4120-101,1,220.0,220,Men,Nike,DJ6524-104
1249,Nike Alpha Huarache 4 Keystone,https://www.nike.com/t/alpha-huarache-4-keystone-mens-baseball-cleats-dGXhG3/DJ6524-104,7,45.0,45,Men,Nike,DC8992-003
1250,Nike Revolution 6 FlyEase,https://www.nike.com/t/revolution-6-flyease-mens-easy-on-off-road-running-shoes-SNbtsR/DC8992-003,1,55.97,70,Men,Nike,M9697-410
1251,Converse Chuck Taylor All Star Low Top,https://www.nike.com/t/converse-chuck-taylor-all-star-low-top-unisex-shoe-NLRAok/M9697-410,3,60.0,60,Men,Nike,CI2955-160
1252,Nike React HyperSet,https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-160,4,135.0,135,Men,Nike,DR0826-100
1253,Nike Zoom LeBron 2,https://www.nike.com/t/zoom-lebron-2-mens-shoes-dXL5wz/DR0826-100,2,105.97,210,Men,Nike,CQ3835-106
1254,Air Jordan 1 Hi FlyEase,https://www.nike.com/t/air-jordan-1-hi-flyease-mens-shoes-VjGcGX/CQ3835-106,1,150.0,150,Men,Nike,DN4180-070
1255,Air Jordan 11 CMFT Low,https://www.nike.com/t/air-jordan-11-cmft-low-mens-shoes-HbCxnb/DN4180-070,1,110.97,130,Men,Nike,FV6149-001
1256,Nike Huarache 9 Elite Mid LAX SE,https://www.nike.com/t/huarache-9-elite-mid-lax-se-lacrosse-cleats-7LZPsX/FV6149-001,1,135.0,135,Men,Nike,DD9469-300
1257,Nike Phantom GX Academy,https://www.nike.com/t/phantom-gx-academylow-top-soccer-cleats-qC0xHX/DD9469-300,1,67.97,90,Men,Nike,487471-016
1258,"Air Jordan 14 ""Black/White""",https://www.nike.com/t/air-jordan-14-black-white-mens-shoes-CjTXZ3/487471-016,1,200.0,200,Men,Nike,FN0569-900
1259,Nike Dunk Low By Kelíta,https://www.nike.com/u/custom-nike-dunk-low-by-you-shoes-10001711/7761271595,1,150.0,150,Men,Nike,FB3124-100
1260,Nike Air Zoom Infinity Tour NRG,https://www.nike.com/t/air-zoom-infinity-tour-nrg-mens-golf-shoes-ZGRpRp/FB3124-100,1,153.97,180,Men,Nike,FQ4112-001
1261,Nike Revolution 7 EasyOn,https://www.nike.com/t/revolution-7-easyon-mens-road-running-shoes-Wsqj83/FQ4112-001,2,52.97,70,Men,Nike,DJ5631-300
1262,Nike Mercurial Vapor 15 Academy,https://www.nike.com/t/mercurial-vapor-15-academy-multi-ground-low-top-soccer-cleats-5DNpWz/DJ5631-300,3,90.0,90,Men,Nike,DO9801-300
1263,Nike Air Force 1 '07 LV8,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-VDStVQ/DO9801-300,2,93.97,130,Men,Nike,DZ5988-100
1264,Nike Pegasus 40 (UCLA),https://www.nike.com/t/pegasus-40-ucla-mens-road-running-shoes-XCVQWH/DZ5988-100,1,98.97,140,Men,Nike,325256-100
1265,Nike Inflict,https://www.nike.com/t/iict-wrestling-shoes-ZwzKgK/325256-100,5,110.0,110,Men,Nike,DZ5979-100
1266,Nike Pegasus 40 (Oregon),https://www.nike.com/t/pegasus-40-oregon-mens-road-running-shoes-qSwWzZ/DZ5979-100,1,98.97,140,Men,Nike,864349-204
1267,Nike SB Zoom Blazer Mid,https://www.nike.com/t/sb-zoom-blazer-mid-skate-shoes-ZLRvRZ/864349-204,6,59.97,90,Men,Nike,FJ4036-900
1268,Sabrina 1 By You,https://www.nike.com/u/custom-sabrina-1-by-you-10001746/5615997567,1,160.0,160,Men,Nike,685135-004
1269,Nike Zoom SD 4,https://www.nike.com/t/zoom-sd-4-track-field-throwing-shoes-kX9L9Y/685135-004,2,85.0,85,Men,Nike,FJ4036-900
1270,Sabrina 1 By You,https://www.nike.com/u/custom-sabrina-1-by-you-10001748/6844619895,1,160.0,160,Men,Nike,CZ9164-100
1271,Nike Air Force 1 '07,https://www.nike.com/t/air-force-1-07-mens-shoes-pbNjLd/CZ9164-100,1,110.0,110,Men,Nike,DJ6149-101
1272,Freak 4,https://www.nike.com/t/freak-4-basketball-shoes-dsLlqf/DJ6149-101,5,110.97,130,Men,Nike,DV4333-040
1273,Nike Tiempo Legend 10 Pro,https://www.nike.com/t/tiempo-legend-10-pro-firm-ground-low-top-soccer-cleats-6WjcMh/DV4333-040,3,150.0,150,Men,Nike,AV5354-101
1274,Jordan 1 Retro MCS,https://www.nike.com/t/jordan-1-retro-mcs-mens-baseball-cleats-9DFk2J/AV5354-101,5,150.0,150,Men,Nike,DJ5962-040
1275,Nike Mercurial Superfly 9 Club,https://www.nike.com/t/mercurial-superfly-9-club-indoor-court-high-top-soccer-shoes-6mnJ1Z/DJ5962-040,1,70.0,70,Men,Nike,DZ2527-100
1276,Nike Waffle One SE,https://www.nike.com/t/waffle-one-se-mens-shoes-fn0xJ3/DZ2527-100,2,87.97,110,Men,Nike,FB8895-300
1277,Nike Dunk Low Retro Premium,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-lRCTK8/FB8895-300,1,125.0,125,Men,Nike,FV8105-161
1278,Nike Air Force 1 '07,https://www.nike.com/t/air-force-1-07-mens-shoes-8hSWFs/FV8105-161,1,101.97,135,Men,Nike,CI2952-004
1279,Nike Tawa,https://www.nike.com/t/tawa-mens-wrestling-shoes-4sfLnK/CI2952-004,5,150.0,150,Men,Nike,FB2394-001
1280,Nike SB Nyjah 3 Premium,https://www.nike.com/t/sb-nyjah-3-premium-skate-shoes-CVp5sb/FB2394-001,1,82.97,110,Men,Nike,AJ8119-002
1281,Nike Zoom Javelin Elite 3,https://www.nike.com/t/zoom-javelin-elite-3-track-field-throwing-spikes-sq6fM6/AJ8119-002,2,160.0,160,Men,Nike,487754-100
1282,Nike Air Tailwind 79,https://www.nike.com/t/air-tailwind-79-shoes-PNXmkq/487754-100,1,87.97,90,Men,Nike,DZ7738-700
1283,Nike College Air Max SYSTM (Oregon),https://www.nike.com/t/air-max-systm-oregon-mens-shoes-CMZGwL/DZ7738-700,1,110.0,110,Men,Nike,DX5639-002
1284,Clark Atlanta,https://www.nike.com/t/clark-atlantaoffcourt-slides-ndQ0cJ/DX5639-002,1,28.97,40,Men,Nike,FJ1581-160
1285,Nike Vapor Edge Pro 360 2 (Team),https://www.nike.com/t/vapor-edge-pro-360-2-team-football-cleats-FgRjxT/FJ1581-160,4,125.0,125,Men,Nike,DB4109-001
1286,Nike Air Force 1 Luxe,https://www.nike.com/t/air-force-1-luxe-mens-shoes-7Fvcvq/DB4109-001,1,119.97,140,Men,Nike,FB8881-200
1287,Nike Air Force 1 Mid '07,https://www.nike.com/t/air-force-1-mid-07-mens-shoes-zf8sDz/FB8881-200,1,123.97,145,Men,Nike,CV0586-616
1288,Nike Alpha Menace Varsity 3,https://www.nike.com/t/alpha-menace-varsity-3-mens-football-cleats-7hjdSW/CV0586-616,4,52.97,75,Men,Nike,DC5221-041
1289,Nike Air Zoom Infinity Tour,https://www.nike.com/t/air-zoom-infinity-tour-mens-golf-shoes-d64khm/DC5221-041,5,136.97,160,Men,Nike,FZ3592-259
1290,Nike Air Force 1 '07,https://www.nike.com/t/air-force-1-07-mens-shoes-0D8pNp/FZ3592-259,1,115.0,115,Men,Nike,FQ9395-600
1291,"Cosmic Unity 3 ""A'ja Wilson""",https://www.nike.com/t/cosmic-unity-3-aja-wilson-womens-basketball-shoes-C0NgDW/FQ9395-600,1,137.97,160,Men,Nike,DZ5986-100
1292,Nike Pegasus 40 (Kentucky),https://www.nike.com/t/pegasus-40-kentucky-mens-road-running-shoes-LBlG0h/DZ5986-100,1,98.97,140,Men,Nike,FD1167-600
1293,Nike Superfly 9 Elite Mercurial Dream Speed,https://www.nike.com/t/superfly-9-elite-mercurial-dream-speed-ag-pro-high-top-soccer-cleats-nNtF4S/FD1167-600,2,295.0,295,Men,Nike,FV6147-001
1294,Nike Huarache 9 Elite Low LAX SE,https://www.nike.com/t/huarache-9-elite-low-lax-se-lacrosse-cleats-P2hN2G/FV6147-001,1,125.0,125,Men,Nike,AR3762-001
1295,Jordan Access,https://www.nike.com/t/jordan-access-mens-shoe-5Jm9bC/AR3762-001,1,110.0,110,Men,Nike,
1296,Nike React Infinity 3,https://www.nike.com/t/react-infinity-3-mens-road-running-shoes-mZMPS2/DH5392-300,1,127.97,160,Men,Nike,DR2018-001
1297,Nike Victori One,https://www.nike.com/t/victori-one-mens-slides-l6rXGD/DR2018-001,1,28.97,35,Men,Nike,FN7481-100
1298,"Air Jordan XXXVIII ""FIBA""",https://www.nike.com/t/air-jordan-xxxviii-fiba-basketball-shoes-QLZ7sg/FN7481-100,1,170.97,200,Men,Nike,CT0550-470
1299,Nike React Gato,https://www.nike.com/t/react-gato-indoor-court-low-top-soccer-shoes-7rKX9f/CT0550-470,3,140.0,140,Men,Nike,FD8701-001
1300,Air Jordan XXXVII Low GC,https://www.nike.com/t/air-jordan-xxxvii-low-gc-mens-basketball-shoes-T0tlwS/FD8701-001,1,195.0,195,Men,Nike,DR0290-001
1301,Nike Offline 3.0 Premium,https://www.nike.com/t/offline-3-premium-mens-mule-dvR0tn/DR0290-001,1,72.97,115,Men,Nike,DM0822-101
1302,Nike Juniper Trail 2,https://www.nike.com/t/juniper-trail-2-mens-trail-running-shoes-lFQ3lS/DM0822-101,3,67.97,90,Men,Nike,CZ5914-100
1303,Nike Force Trout 8 Pro MCS,https://www.nike.com/t/force-trout-8-pro-mcs-mens-baseball-cleats-0hrc0d/CZ5914-100,1,47.97,70,Men,Nike,DV9956-006
1304,"Air Jordan 2 Low ""Origins""",https://www.nike.com/t/air-jordan-2-low-origins-mens-shoes-0GTxck/DV9956-006,1,150.0,150,Men,Nike,DM3493-606
1305,Nike SB Chron 2,https://www.nike.com/t/sb-chron-2-skate-shoes-71Mh0H/DM3493-606,4,56.97,75,Men,Nike,
1306,Nike Attack,https://www.nike.com/launch/r/DZ4636-001,1,140.0,140,Men,Nike,FB9152-100
1307,Nike Air Max 1 '86 OG G NRG,https://www.nike.com/t/air-max-1-86-og-g-nrg-mens-golf-shoes-q2mp7S/FB9152-100,1,153.97,180,Men,Nike,FN4442-001
1308,Nike Terminator High,https://www.nike.com/t/terminator-high-mens-shoes-pJd0K2/FN4442-001,2,125.0,125,Men,Nike,DH3396-001
1309,Nike SuperRep Cycle 2 Next Nature,https://www.nike.com/t/superrep-cycle-2-next-nature-indoor-cycling-shoes-fNRjQJ/DH3396-001,2,110.97,130,Men,Nike,685134-400
1310,Nike Zoom Rival SD 2,https://www.nike.com/t/zoom-rival-sd-2-track-field-throwing-shoes-oLb8zO/685134-400,2,70.0,70,Men,Nike,DN1772-108
1311,Luka 1,https://www.nike.com/t/luka-1-basketball-shoes-69X9Vs/DN1772-108,2,66.97,110,Men,Nike,DM2424-330
1312,Jordan Granville Pro SP,https://www.nike.com/t/jordan-granville-pro-sp-mens-shoes-5PSSwV/DM2424-330,1,87.97,145,Men,Nike,FD7039-600
1313,Nike Air Force 1 Low Retro,https://www.nike.com/t/air-force-1-low-retro-mens-shoes-1VHstQ/FD7039-600,3,82.97,150,Men,Nike,DJ5622-300
1314,Nike Mercurial Superfly 9 Academy,https://www.nike.com/t/mercurial-superfly-9-academyhigh-top-soccer-cleats-L57qX0/DJ5622-300,3,100.0,100,Men,Nike,FN4182-001
1315,Nike Zoom Blazer Mid Pro GT,https://www.nike.com/t/zoom-blazer-mid-pro-gt-skate-shoes-MLRQq9/FN4182-001,2,85.0,100,Men,Nike,FZ3507-100
1316,Nike ISPA Link Axis,https://www.nike.com/t/ispa-link-axis-mens-shoes-BSbL2p/FZ3507-100,1,300.0,300,Men,Nike,DD0518-001
1317,Nike Offcourt (Clemson),https://www.nike.com/t/offcourt-clemson-slide-GwtMfd/DD0518-001,2,31.97,40,Men,Nike,FB8902-100
1318,Nike Waffle One,https://www.nike.com/t/waffle-one-mens-shoes-kr0CW1/FB8902-100,1,82.97,110,Men,Nike,DZ3522-001
1319,Nike Air Max 90,https://www.nike.com/t/air-max-90-mens-shoes-JdKKmQ/DZ3522-001,2,99.97,130,Men,Nike,
1320,Air Jordan 8 Retro x SoleFly,https://www.nike.com/launch/r/FJ2850-107,1,225.0,225,Men,Nike,CK9388-001
1321,Nike Metcon 6,https://www.nike.com/t/metcon-6-mens-training-shoes-mv1qKX/CK9388-001,1,103.97,130,Men,Nike,
1322,Nike Alpha Huarache 8 Pro,https://www.nike.com/t/alpha-huarache-8-pro-lacrosse-cleats-fQttsB/CW4439-011,2,85.97,100,Men,Nike,DZ5980-100
1323,Nike Pegasus 40 (Tennessee),https://www.nike.com/t/pegasus-40-tennessee-mens-road-running-shoes-4gqg6l/DZ5980-100,1,98.97,140,Men,Nike,DH2482-101
1324,Nike Kwondo 1 x PEACEMINUSONE,https://www.nike.com/t/kwondo-1-x-peaceminusone-shoes-tNX8ZG/DH2482-101,1,133.97,190,Men,Nike,DQ7605-200
1325,Nike Free Crater Trail Moc N7,https://www.nike.com/t/free-crater-trail-moc-n7-shoes-6h2pKs/DQ7605-200,1,88.97,160,Men,Nike,DV2139-100
1326,Nike React Phantom Run Flyknit 2,https://www.nike.com/t/react-phantom-run-flyknit-2-mens-road-running-shoes-7s5XTG/DV2139-100,5,150.0,150,Men,Nike,DJ7552-002
1327,Nike Precision 6 FlyEase,https://www.nike.com/t/precision-6-flyease-basketball-shoes-5c6wsS/DJ7552-002,2,68.97,75,Men,Nike,DZ5977-100
1328,Nike Pegasus 40 (Georgia),https://www.nike.com/t/pegasus-40-georgia-mens-road-running-shoes-G3lljJ/DZ5977-100,1,98.97,140,Men,Nike,DD0549-002
1329,Nike Offcourt (Tennessee),https://www.nike.com/t/offcourt-tennessee-slide-dSdQp2/DD0549-002,1,28.97,40,Men,Nike,DJ7381-001
1330,Nike Pegasus FlyEase,https://www.nike.com/t/pegasus-flyease-mens-easy-on-off-road-running-shoes-744b9V/DJ7381-001,4,130.0,130,Men,Nike,
1331,Nike Magmascape x sacai,https://www.nike.com/launch/r/FN0563-400,2,200.0,200,Men,Nike,CU4826-101
1332,Nike Air Max AP,https://www.nike.com/t/air-max-ap-mens-shoes-scCr93/CU4826-101,3,85.97,100,Men,Nike,FN0310-100
1333,Nike Huarache 9 Elite TF LAX,https://www.nike.com/t/huarache-9-elite-tf-lax-lacrosse-shoes-xQ3DrH/FN0310-100,2,100.0,100,Men,Nike,DC7501-300
1334,Air Jordan 5 Retro,https://www.nike.com/t/air-jordan-5-retro-shoes-TdgxQ2/DC7501-300,1,200.0,200,Men,Nike,FV6911-300
1335,Nike Dunk Low,https://www.nike.com/t/dunk-low-mens-shoes-dTMZrX/FV6911-300,1,115.0,115,Men,Nike,DZ7742-600
1336,Nike College Air Max SYSTM (Georgia),https://www.nike.com/t/air-max-systm-georgia-mens-shoes-7cbZcR/DZ7742-600,1,110.0,110,Men,Nike,FB7815-100
1337,Nike Air More Uptempo,https://www.nike.com/t/air-more-uptempo-mens-slides-47mMCm/FB7815-100,2,59.97,85,Men,Nike,FD8356-100
1338,Nike Alphafly 3 Proto,https://www.nike.com/t/alphafly-3-proto-mens-road-racing-shoes-fwGfLF/FD8356-100,1,285.0,285,Men,Nike,DJ4473-170
1339,Nike React HyperSet LE,https://www.nike.com/t/react-hyperset-le-indoor-court-shoes-FH5T6s/DJ4473-170,1,140.0,140,Men,Nike,
1340,Nike Zoom KD 3,https://www.nike.com/launch/r/FD5606-700,1,130.0,130,Men,Nike,CN2269-003
1341,Nike ISPA Link,https://www.nike.com/t/ispa-link-mens-shoes-lGv2fV/CN2269-003,1,112.97,225,Men,Nike,FD2291-001
1342,Nike Interact Run,https://www.nike.com/t/interact-run-mens-road-running-shoes-2pmmcR/FD2291-001,4,63.97,85,Men,Nike,DZ5949-100
1343,Nike Pegasus 40 (Clark Atlanta),https://www.nike.com/t/pegasus-40-clark-atlanta-mens-road-running-shoes-JTHnbW/DZ5949-100,1,98.97,140,Men,Nike,CU1724-960
1344,Converse Custom Chuck Taylor All Star Low Top,https://www.nike.com/u/custom-converse-chuck-taylor-all-star-low-top-10001124/5175179609,1,80.0,80,Men,Nike,DV4342-100
1345,Nike Tiempo Legend 10 Academy,https://www.nike.com/t/tiempo-legend-10-academy-turf-low-top-soccer-shoes-ZcsTFg/DV4342-100,4,80.0,80,Men,Nike,DZ1725-300
1346,NikeCourt Air Zoom GP Turbo Naomi Osaka,https://www.nike.com/t/nikecourt-air-zoom-gp-turbo-naomi-osaka-womens-hard-court-tennis-shoes-kd69Xl/DZ1725-300,1,119.97,140,Men,Nike,DV2020-001
1347,NikeCourt Air Zoom Vapor Pro 2,https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-mens-clay-tennis-shoes-V8hFPz/DV2020-001,1,130.0,130,Men,Nike,FD6691-001
1348,NikeCourt Vapor Lite 2 Premium,https://www.nike.com/t/nikecourt-vapor-lite-2-premium-mens-hard-court-tennis-shoes-CM46Wl/FD6691-001,1,71.97,95,Men,Nike,DV4344-040
1349,Nike Tiempo Legend 10 Club,https://www.nike.com/t/tiempo-legend-10-club-multi-ground-low-top-soccer-cleats-tDmM45/DV4344-040,1,60.0,60,Men,Nike,DX6779-100
1350,Nike Air Deldon Be True,https://www.nike.com/t/air-deldon-be-true-basketball-shoes-mWJmPk/DX6779-100,3,120.0,120,Men,Nike,DV2619-100
1351,Nike Air Max 97 SE,https://www.nike.com/t/air-max-97-se-mens-shoes-6lLGVl/DV2619-100,1,129.97,185,Men,Nike,DD0503-002
1352,Nike Offcourt (Penn State),https://www.nike.com/t/offcourt-penn-state-slide-P9LqpP/DD0503-002,1,31.97,40,Men,Nike,DZ6001-100
1353,Nike Pegasus 40 (Michigan),https://www.nike.com/t/pegasus-40-michigan-mens-road-running-shoes-TDss7H/DZ6001-100,1,98.97,140,Men,Nike,FD5113-600
1354,Nike SB Zoom Blazer Mid Premium,https://www.nike.com/t/sb-zoom-blazer-mid-premium-skate-shoes-h8zhH6/FD5113-600,3,75.97,100,Men,Nike,DC8892-001
1355,Nike Manoa Leather SE,https://www.nike.com/t/manoa-leather-se-mens-boots-WHfT6c/DC8892-001,2,73.97,105,Men,Nike,FD6693-001
1356,NikeCourt Air Zoom Vapor 11 Attack PRM,https://www.nike.com/t/nikecourt-air-zoom-vapor-11-attack-prm-mens-hard-court-tennis-shoes-zlmLvW/FD6693-001,1,135.97,180,Men,Nike,DZ7744-001
1357,Nike College Air Max SYSTM (Alabama),https://www.nike.com/t/air-max-systm-alabama-mens-shoes-rRrJsL/DZ7744-001,1,110.0,110,Men,Nike,FD6853-001
1358,Nike Air Zoom Infinity Tour NEXT% Shield,https://www.nike.com/t/air-zoom-infinity-tour-next-shield-mens-weatherized-golf-shoes-lhh909/FD6853-001,1,190.0,190,Men,Nike,DV7896-600
1359,Nike SB Zoom Nyjah 3,https://www.nike.com/t/sb-zoom-nyjah-3-skate-shoes-wk7V8x/DV7896-600,9,66.97,110,Men,Nike,DM9132-001
1360,Nike x Social Status Air Penny 2,https://www.nike.com/t/social-status-air-penny-2-mens-shoes-3VchJF/DM9132-001,2,200.0,200,Men,Nike,DV7192-001
1361,Nike Waffle One SE,https://www.nike.com/t/waffle-one-se-mens-shoes-qv2LCW/DV7192-001,2,87.97,110,Men,Nike,DZ7746-001
1362,Nike College Air Max SYSTM (Penn State),https://www.nike.com/t/air-max-systm-penn-state-mens-shoes-0lL6sq/DZ7746-001,1,110.0,110,Men,Nike,553558-161
1363,Air Jordan 1 Low,https://www.nike.com/t/air-jordan-1-low-mens-shoes-z3Tl2VeJ/553558-161,1,97.97,115,Men,Nike,
1364,Converse x Kasina Weapon,https://www.nike.com/launch/r/A08686C-100,1,140.0,140,Men,Nike,HF5258-102
1365,Jordan Stadium 90,https://www.nike.com/t/jordan-stadium-90-mens-shoes-zTH0FR/HF5258-102,1,140.0,140,Men,Nike,DD0505-002
1366,Nike Offcourt (Arizona),https://www.nike.com/t/offcourt-arizona-slide-9wl1PV/DD0505-002,1,28.97,40,Men,Nike,FN2152-001
1367,NikeCourt Air Zoom Vapor 11 Attack,https://www.nike.com/t/nikecourt-air-zoom-vapor-11-attack-mens-hard-court-tennis-shoes-Rqwv3l/FN2152-001,1,190.0,190,Men,Nike,FB8942-133
1368,Nike Court Vision Low Next Nature,https://www.nike.com/t/court-vision-low-next-nature-mens-shoes-m7TQr0/FB8942-133,1,80.0,80,Men,Nike,FD1168-600
1369,Nike Mercurial Vapor 15 Academy,https://www.nike.com/t/mercurial-vapor-15-academy-turf-low-top-soccer-shoes-rdbD4k/DJ5635-605,7,72.97,85,Men,Nike,DV7186-301
1370,Nike Air Force 1 '07 LX NBHD,https://www.nike.com/t/air-force-1-07-lx-nbhd-mens-shoes-qnMX3r/DV7186-301,2,140.0,140,Men,Nike,FB2664-600
1371,NikeCourt Air Zoom Vapor 9.5 Tour,https://www.nike.com/t/nikecourt-air-zoom-vapor-95-tour-mens-tennis-shoes-lgDSMH/FB2664-600,1,130.97,170,Men,Nike,DO6676-200
1372,Nike Air Force 1 '07 Craft,https://www.nike.com/t/air-force-1-07-craft-mens-shoes-J3wr0r/DO6676-200,1,102.97,120,Men,Nike,DX5645-002
1373,North Carolina A&T,https://www.nike.com/t/north-carolina-atoffcourt-slide-z4TZSt/DX5645-002,1,28.97,40,Men,Nike,DD0555-002
1374,Nike Offcourt (West Virginia),https://www.nike.com/t/offcourt-west-virginia-slide-bbJnfL/DD0555-002,1,28.97,40,Men,Nike,DZ6002-100
1375,Nike Pegasus 40 (Morehouse),https://www.nike.com/t/pegasus-40-morehouse-mens-road-running-shoes-f316FJ/DZ6002-100,1,98.97,140,Men,Nike,FN0569-900
1376,Nike Dunk Low By Kelcey,https://www.nike.com/u/custom-nike-dunk-low-by-you-shoes-10001710/6183844464,1,150.0,150,Men,Nike,CW6539-301
1377,Nike Court Legacy Canvas,https://www.nike.com/t/court-legacy-canvas-mens-shoes-0m3bG0/CW6539-301,2,45.97,60,Men,Nike,DA5457-001
1378,Nike Vapor Edge Elite 360 2,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-S9C5K0/DA5457-001,2,210.0,210,Men,Nike,DX7992-700
1379,Nike ZoomX Dragonfly XC,https://www.nike.com/t/zoomx-dragoy-xc-cross-country-spikes-gjBdMM/DX7992-700,3,160.0,160,Men,Nike,DZ2554-001
1380,Nike Air Force 1 Mid '07 LV8,https://www.nike.com/t/air-force-1-mid-07-lv8-mens-shoes-0Tm0KB/DZ2554-001,2,107.97,140,Men,Nike,342964-042
1381,Jordan True Flight,https://www.nike.com/t/jordan-true-flight-mens-shoes-ODLzlq/342964-042,1,150.0,150,Men,Nike,FV3928-101
1382,Jordan Jumpman Team 1,https://www.nike.com/t/jordan-jumpman-team-1-mens-shoes-dDQrP8/FV3928-101,2,145.0,145,Men,Nike,CN9675-015
1383,Nike Victori One,https://www.nike.com/t/victori-one-mens-slides-Wf3qJv/CN9675-015,1,35.0,35,Men,Nike,DA0701-002
1384,Nike React Vapor Ultrafly Elite 4,https://www.nike.com/t/react-vapor-ultrafly-elite-4-mens-baseball-cleat-rBjGdm/DA0701-002,1,60.97,100,Men,Nike,DO5047-407
1385,AJKO 1,https://www.nike.com/t/ajko-1-mens-shoes-GNcCR9/DO5047-407,2,127.97,150,Men,Nike,DX1156-101
1386,Nike Air Force 1 Low Retro QS,https://www.nike.com/t/air-force-1-low-retro-qs-mens-shoes-MXn8DD/DX1156-101,1,140.0,140,Men,Nike,DH0606-002
1387,Nike Renew Retaliation 4,https://www.nike.com/t/renew-retaliation-4-mens-workout-shoes-mB00Cq/DH0606-002,1,63.97,80,Men,Nike,BQ3378-100
1388,Nike M2K Tekno,https://www.nike.com/t/m2k-tekno-shoes-kkgRr9/BQ3378-100,1,120.0,120,Men,Nike,DD9483-040
1389,Nike Phantom GX Club,https://www.nike.com/t/phantom-gx-club-multi-ground-low-top-soccer-cleats-R6LhF7/DD9483-040,1,48.97,65,Men,Nike,DX7435-007
1390,Nike Infinity Ace Next Nature NRG,https://www.nike.com/t/infinity-ace-next-nature-nrg-golf-shoes-p010rD/DX7435-007,1,120.0,120,Men,Nike,AH8050-107
1391,Nike Air Max 270,https://www.nike.com/t/air-max-270-mens-shoes-qVk0Vw/AH8050-107,1,160.0,160,Men,Nike,DH1270-100
1392,LeBron 19 Low,https://www.nike.com/t/lebron-19-low-basketball-shoes-jDSdw6/DH1270-100,1,97.97,160,Men,Nike,
1393,Nike ACG Torre Mid Waterproof,https://www.nike.com/launch/r/FD0212-800,2,150.0,150,Men,Nike,DZ4558-100
1394,Nike Air Zoom Victory Tour 3 NRG,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-mens-golf-shoes-MHMxQB/DZ4558-100,1,200.0,200,Men,Nike,DH9522-003
1395,Nike Waffle Debut,https://www.nike.com/t/waffle-debut-mens-shoes-bWdG09/DH9522-003,4,63.97,75,Men,Nike,849559-100
1396,Nike Air Max 2017,https://www.nike.com/t/air-max-2017-mens-shoes-E3LOJb/849559-100,1,190.0,190,Men,Nike,DV1407-100
